BookingID,BookingDate,CustomerID,CustomerName,Gender,Age,MobileNo,EmailID,City,Country,FlightID,FlightName,FlightNumber,SourceCity,SourceAirport,DestinationCity,DestinationAirport,FlightDate,DepartureTime,ArrivalTime,SeatClass,SeatNumber,PNRNumber,TicketPrice,TaxAmount,TotalAmount,PaymentMode,PaymentStatus,BookingStatus
51,2025-08-29,CUST000051,Tripti Wable,Female,45.0,1580192415.0,aarush88@example.com,Pimpri-Chinchwad,UK,FL000051,Thai Airways,UK2716,London,Heathrow Airport,Delhi,Indira Gandhi International Airport,2025-10-16,23:45,00:45,Premium Economy,13B,PNR6022481,66396,3319.8,69715.8,Net Banking,Refunded,Confirmed
580,2026-06-07,CUST000580,Rehaan Srinivas,Female,,,tbiswas@example.org,Aizawl,India,FL000580,Air India,UK4512,Goa,Manohar International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-08-30,15:45,16:45,Premium Economy,7E,PNR5412010,60164,3008.2,63172.2,Debit Card,Pending,Confirmed
3885,2026-06-06,CUST003885,Alka Dewan,Male,28.0,8900755307.0,simonkaur@example.org,Chinsurah,Thailand,FL003885,indigo,EK2862,Delhi,Indira Gandhi International Airport,Bengaluru,Kempegowda International Airport,2026-09-18,19:15,04:15,First Class,15C,PNR2949136,33199,1659.95,34858.95,Net Banking,Pending,Cancelled
922,2026-04-26,CUST000922,Oeshi Borra,Male,62.0,4145112919.0,xavier07@example.com,Gandhinagar,UK,FL000922,Vistara,UK6663,Doha,Hamad International Airport,Delhi,Indira Gandhi International Airport,2026-06-21,06:30,09:30,Business,18E,PNR4350305,43271,2163.55,45434.55,Credit Card,Refunded,Waiting
375,2025-10-14,CUST000375,Mekhala Nagy,Male,52.0,9865405345.0,mkunda@example.org,Nashik,Singapore,FL000375,SpiceJet,UK7493,Doha,Hamad International Airport,Bangkok,Suvarnabhumi Airport,,01:45,07:45,Business,19F,PNR3295555,-19970,2283.15,47946.15,Net Banking,Refunded,Confirmed
4273,2025-10-07,CUST004273,,Male,62.0,4687326241.0,rdhaliwal@example.net,Noida,Singapore,FL004273,Thai Airways,SG8679,Kolkata,Netaji Subhas Chandra Bose International Airport,London,Heathrow Airport,2025-11-19,11:15,13:15,First Class,12C,PNR9175845,33055,1652.75,34707.75,Debit Card,Paid,Confirmed
1216,2025-09-15,CUST001216,Nandini Sur,Female,70.0,2064110430.0,yaminiganesan@example.net,Sri Ganganagar,India,FL001216,Emirates,QP856,Bengaluru,Kempegowda International Airport,Singapore,Singapore Changi Airport,2025-10-22,21:15,07:15,Business,15D,PNR1695412,43629,2181.45,45810.45,Net Banking,,Cancelled
2561,2025-10-15,CUST002561,Widisha Andra,Female,61.0,4101763914.0,kariosha@example.net,Kolkata,UK,FL002561,Singapore Airlines,SG4834,,Kempegowda International Airport,London,Heathrow Airport,2025-11-12,00:45,02:45,Premium Economy,1D,PNR3296582,48762,2438.1,51200.1,Credit Card,Refunded,Cancelled
3993,2025-08-26,CUST003993,Ekbal Bhattacharyya,Male,63.0,6674261762.0,,Sirsa,UK,FL003993,British Airways,EK5592,London,Heathrow Airport,Bangkok,Suvarnabhumi Airport,2025-09-10,19:00,01:00,Economy,14D,PNR7654649,56714,2835.7,59549.7,Net Banking,Refunded,Cancelled
1646,2025-08-23,CUST001646,Tejas Tara,Female,39.0,1416027355.0,aben@example.org,Gudivada,UAE,FL001646,Akasa Air,EK5531,Dubai,Dubai International Airport,Pune,Pune International Airport,,02:00,04:00,First Class,5D,PNR6434433,51190,2559.5,53749.5,Net Banking,,Confirmed
616,2026-04-29,CUST000616,Dhruv Jhaveri,Male,49.0,952769260.0,goureesha@example.net,Khammam,UK,FL000616,Qatar Airways,QR9434,,Kempegowda International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-08-08,01:15,04:15,Premium Economy,50E,PNR5600462,3115,155.75,3270.75,Debit Card,Refunded,Cancelled
2753,2026-03-14,CUST002753,,Male,66.0,401908689.0,lekha40@example.com,Malegaon,Singapore,FL002753,Singapore Airlines,UK2510,Kolkata,Netaji Subhas Chandra Bose International Airport,Singapore,Singapore Changi Airport,2026-05-21,08:45,16:45,First Class,14A,PNR4584105,34095,1704.75,35799.75,Debit Card,Pending,Confirmed
3252,2025-12-05,CUST003252,Naveen Vohra,Female,48.0,7819405656.0,daminisarma@example.net,Kalyan-Dombivli,Thailand,FL003252,IndiGo,6E2920,Pune,Pune International Airport,,Dubai International Airport,2026-01-21,20:00,23:00,Business,25F,PNR2976370,32450,1622.5,34072.5,Debit Card,Refunded,Waiting
371,2026-03-27,CUST000371,Ekavir Aurora,Female,43.0,,advaymishra@example.com,Narasaraopet,India,FL000371, Air India,SG7743,Hyderabad,Rajiv Gandhi International Airport,Singapore,Singapore Changi Airport,2026-06-07,03:15,04:15,Economy,47D,PNR5265735,23955,1197.75,25152.75,Net Banking,Refunded,Confirmed
1854,2025-11-03,CUST001854,Varenya Salvi,Male,55.0,1786776256.0,ishaan46@example.org,Naihati,India,FL001854,Thai Airways,QR4136,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Bangkok,Suvarnabhumi Airport,2026-02-13,05:15,08:15,First Class,9A,PNR9678072,50642,2532.1,53174.1,Debit Card,Refunded,Cancelled
3289,2025-11-09,CUST003289,Idika Kurian,Female,,1856218621.0,wbanik@example.com,Mehsana,Thailand,FL003289,IndiGo,QP1046,Mumbai,Chhatrapati Shivaji Maharaj International Airport,,Sardar Vallabhbhai Patel International Airport,2026-02-25,05:00,07:00,First Class,10B,PNR9327595,3582,179.1,3761.1,Net Banking,Refunded,Waiting
4534,2026-01-10,CUST004534,Lipika Hegde,Female,52.0,4481690201.0,trivenitella@example.net,Madhyamgram,Singapore,FL004534,Singapore Airlines,UK2288,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Bangkok,Suvarnabhumi Airport,2026-02-22,17:15,22:15,First Class,31B,PNR4387960,16201,810.05,17011.05,Credit Card,Pending,Cancelled
4770,2026-04-02,CUST004770,Nathan Brar,Female,,5871411574.0,nathaniel59@example.com,Bhopal,Thailand,FL004770,Akasa Air,EK3506,Jaipur,Jaipur International Airport,Dubai,Dubai International Airport,2026-04-14,11:00,21:00,Business,34B,PNR1883347,23715,1185.75,24900.75,Debit Card,Refunded,Confirmed
3216,2025-07-03,CUST003216,Lakshmi Srinivas,Male,50.0,5090083403.0,isaacsinha@example.com,Hajipur,Singapore,FL003216,Vistara,QP660,Kolkata,Netaji Subhas Chandra Bose International Airport,Singapore,Singapore Changi Airport,2025-09-16,02:00,07:00,Business,32C,PNR5347310,6225,311.25,6536.25,Credit Card,Pending,Confirmed
1377,2025-12-28,CUST001377,Wakeeta Patel,Female,21.0,6277668113.0,vyasxavier@example.com,Shimoga,Singapore,FL001377,British Airways,QR4091,Singapore,Singapore Changi Airport,Delhi,Indira Gandhi International Airport,,09:00,18:00,Premium Economy,31B,PNR9896811,12372,618.6,12990.6,UPI,,Waiting
2241,2026-06-17,CUST002241,Brinda Barad,Male,41.0,2628266605.0,,Ludhiana,Thailand,FL002241,Thai Airways,QP1065,Jaipur,Jaipur International Airport,London,Heathrow Airport,2026-07-08,09:45,12:45,Premium Economy,5B,PNR4216505,3526,176.3,3702.3,UPI,,Confirmed
691,2026-01-21,CUST000691,Jagrati Suresh,Female,72.0,4912714459.0,anita85@example.net,Bhimavaram,Singapore,FL000691,SpiceJet,AI432,Dubai,Dubai International Airport,Bengaluru,Kempegowda International Airport,00-00-0000,17:30,03:30,,50A,PNR1885942,23647,1182.35,24829.35,Credit Card,Refunded,Confirmed
4212,2025-10-30,CUST004212,Bishakha Tata,Female,26.0,3139479499.0,xbasak@example.net,Sultan Pur Majra,Singapore,FL004212,Thai Airways,QP1327,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Dubai,Dubai International Airport,2026-02-21,16:30,17:30,Business,14C,PNR7324335,19822,991.1,20813.1,Debit Card,Refunded,Cancelled
3826,2026-01-19,CUST003826,Yauvani Shan,Male,67.0,9802910852.0,hlata@example.org,Narasaraopet,Thailand,FL003826,Air India,UK7880,Bengaluru,Kempegowda International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,32-13-2026,19:30,05:30,First Class,36E,PNR2110536,18239,911.95,19150.95,Net Banking,Refunded,Confirmed
2198,2026-06-06,CUST002198,Ekbal Tailor,Male,75.0,3615411651.0,anthonydas@example.org,Khammam,Thailand,FL002198,spice jet,UK6713,London,Heathrow Airport,Bangkok,Suvarnabhumi Airport,2026-06-25,15:30,22:30,Economy,41C,PNR8259560,9321,466.05,9787.05,Credit Card,Paid,Waiting
1167,2025-09-15,CUST001167,Vamakshi Rama,Male,30.0,3647467627.0,padmanabhanazaan@example.com,Aurangabad,UAE,FL001167,Air India,EK1851,Mumbai,Chhatrapati Shivaji Maharaj International Airport,London,Heathrow Airport,2025-09-16,20:30,06:30,Premium Economy,29B,PNR4929204,11128,556.4,11684.4,Credit Card,Refunded,Cancelled
1823,2026-06-01,CUST001823,Januja Karpe,Male,65.0,319931745.0,vvarkey@example.org,Bardhaman,Singapore,FL001823,Lufthansa,EK5319,Jaipur,Jaipur International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-08-10,19:15,04:15,Premium Economy,44F,PNR7470666,10211,510.55,10721.55,UPI,Pending,Confirmed
374,2025-11-22,CUST000374,Tamanna Balakrishnan,Male,73.0,8840051587.0,ulal@example.org,Bareilly,Thailand,FL000374,British Airways,QP7881,Mumbai,Chhatrapati Shivaji Maharaj International Airport,London,Heathrow Airport,2025-12-14,11:45,18:45,Economy,38B,PNR9004381,56238,2811.9,59049.9,Net Banking,Pending,
2107,2025-09-22,CUST002107,Elijah Raju,Female,50.0,9430566484.0,bhagatgavin@example.net,Medininagar,Thailand,FL002107,SpiceJet,AI1156,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-01-16,03:45,05:45,Premium Economy,6A,PNR9301466,18279,913.95,19192.95,Debit Card,Paid,Waiting
841,2025-08-12,CUST000841,Champak Sha,Female,24.0,895771235.0,unnatibala@example.org,Jaunpur,UAE,FL000841,Qatar Airways,EK2145,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Goa,Manohar International Airport,2026/99/99,10:15,13:15,Economy,12D,,40546,2027.3,42573.3,Debit Card,Pending,Confirmed
2611,2026-02-21,CUST002611,  Gopal Tiwari   ,Male,52.0,3019285415.0,kala60@example.net,Dehradun,Singapore,FL002611,Thai Airways,QP6694,,Heathrow Airport,Goa,Manohar International Airport,,03:30,10:30,,10D,PNR2082794,8148,407.4,8555.4,UPI,Pending,Waiting
1288,2025-09-15,CUST001288,Pooja Bains,Female,28.0,254501591.0,masonvarkey@example.net,Kakinada,Singapore,FL001288,Thai Airways,6E5913,Goa,Manohar International Airport,Jaipur,Jaipur International Airport,2026-01-07,09:30,12:30,Economy,18F,PNR5116249,36664,1833.2,38497.2,Debit Card,Paid,Confirmed
4464,2025-12-20,CUST004464,,Male,34.0,9364884278.0,,Morena,Thailand,FL004464,Lufthansa,EK1912,London,Heathrow Airport,,Chhatrapati Shivaji Maharaj International Airport,2026-01-19,09:45,12:45,,11D,PNR2532160,68774,3438.7,72212.7,Credit Card,Pending,Cancelled
2431,2026-04-15,CUST002431,Aarav Taneja,Female,33.0,3293690127.0,veda49@example.net,Vellore,Thailand,FL002431,vistara123,EK2172,Chennai,Chennai International Airport,Jaipur,Jaipur International Airport,2026-04-20,08:45,12:45,Economy,11D,,21164,1058.2,22222.2,Credit Card,Refunded,Waiting
716,2025-08-05,CUST000716,Azaan Chaudhari,Female,32.0,9258759120.0,dhillonnimrat@example.org,Vijayawada,UAE,FL000716,Etihad Airways,QR1996,Doha,Hamad International Airport,Bengaluru,Kempegowda International Airport,2025-09-23,23:15,09:15,First Class,6A,PNR9638100,60139,3006.95,63145.95,Debit Card,Pending,Waiting
3159,2025-10-29,CUST003159,Hredhaan Balasubramanian,Male,37.0,4378442632.0,chandaavni@example.org,,UK,FL003159,Akasa Air,QR8418,London,Heathrow Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2025-11-09,12:30,20:30,Business,17D,PNR3303207,15073,753.65,15826.65,Credit Card,,Waiting
1336,2026-04-26,CUST001336,Peter Narula,Female,64.0,9555428623.0,chamelilall@example.org,Thane,India,FL001336,Akasa Air,UK5819,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Doha,Hamad International Airport,2026-05-21,01:15,04:15,,34E,PNR8818604,27589,1379.45,28968.45,UPI,Pending,Waiting
714,2025-10-31,CUST000714,Nathaniel Mutti,Female,23.0,2730720993.0,shaneel@example.org,Sagar,Singapore,FL000714,Singapore Airlines,QP7536,Mumbai,Chhatrapati Shivaji Maharaj International Airport,,Sardar Vallabhbhai Patel International Airport,,08:15,13:15,First Class,3C,PNR9692421,61871,3093.55,64964.55,Net Banking,Pending,Waiting
2522,2025-10-13,CUST002522,,Male,67.0,7374615329.0,takmahika@example.net,Thanjavur,UAE,FL002522,SpiceJet,EK2551,Delhi,Indira Gandhi International Airport,London,Heathrow Airport,2025-11-21,05:30,08:30,First Class,33E,PNR3981272,-8735,1168.55,24539.55,UPI,Pending,Cancelled
2683,2025-09-21,CUST002683,Irya Peri,Male,54.0,4258551041.0,cbarad@example.org,Anand,India,FL002683,Qatar Airways,QP8576,Bangkok,Suvarnabhumi Airport,Doha,Hamad International Airport,2026-01-04,08:30,15:30,Economy,26E,PNR5754921,0,278.75,5853.75,Net Banking,,Confirmed
4165,2026-04-22,CUST004165,Maanas Sen,Female,18 Years,8253132547.0,waidaacharya@example.net,Asansol,India,FL004165,IndiGo,QR8213,Doha,Hamad International Airport,Bengaluru,Kempegowda International Airport,2026-08-15,20:15,22:15,Premium Economy,11D,PNR8603237,34765,1738.25,36503.25,UPI,Refunded,Confirmed
3977,2026-03-01,CUST003977,,Female,73.0,6224409820.0,iryakaran@example.com,Jalandhar,UAE,FL003977,IndiGo,UK1094,Bangkok,Suvarnabhumi Airport,Dubai,Dubai International Airport,2026-03-19,18:45,23:45,Premium Economy,42F,,55873,2793.65,58666.65,Credit Card,Paid,Cancelled
4971,2026-04-16,CUST004971,Lucky Palan,Female,,8939793044.0,kkrishnamurthy@example.org,Bidar,India,FL004971,Lufthansa,EK6210,Goa,Manohar International Airport,Bangkok,Suvarnabhumi Airport,2026-07-01,16:45,23:45,Economy,21F,PNR5952566,3342,167.1,3509.1,Net Banking,Pending,Waiting
4345,2025-08-21,CUST004345,Forum Khalsa,Male,65.0,559565391.0,chadaradha@example.net,Parbhani,Singapore,FL004345,Lufthansa,AI7746,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Goa,Manohar International Airport,2025-09-16,04:15,06:15,Premium Economy,50B,PNR3916930,73058,3652.9,76710.9,Net Banking,Paid,Cancelled
1009,2025-06-27,CUST001009,Radhika Varghese,Male,24.0,5960146361.0,agarwaldipta@example.com,Gwalior,India,FL001009,Etihad Airways,QR7202,Goa,Manohar International Airport,Pune,Pune International Airport,2025-08-02,08:30,13:30,First Class,20E,PNR8887671,69330,3466.5,72796.5,Debit Card,Paid,Cancelled
4303,2026-06-21,CUST004303,Sanya Yohannan,Male,51.0,999,anmol45@example.com,Gangtok,UAE,FL004303,Etihad Airways,SG2145,Dubai,Dubai International Airport,,Netaji Subhas Chandra Bose International Airport,2026-06-27,02:30,11:30,Premium Economy,9F,PNR7856520,62210,3110.5,65320.5,Debit Card,Paid,Cancelled
4888,2026-06-18,CUST004888,Yug Kapadia,Female,46.0,9572072035.0,shravya24@example.org,Solapur,India,FL004888,Air India,UK7996,Dubai,Dubai International Airport,Goa,Manohar International Airport,2026-07-19,05:00,14:00,First Class,30D,PNR6710012,47666,2383.3,50049.3,Debit Card,,Confirmed
4957,2026-04-13,CUST004957,Aahana Gade,Male,,2480163302.0,dsalvi@example.net,Kozhikode,India,FL004957,Qatar Airways,6E8163,Bengaluru,Kempegowda International Airport,Doha,Hamad International Airport,2026-07-07,15:00,22:00,Premium Economy,6C,PNR1535011,59951,2997.55,62948.55,Net Banking,Refunded,Cancelled
929,2025-09-01,CUST000929,,Female,44.0,9553010422.0,shravyasule@example.com,Dhule,India,FL000929,Etihad Airways,AI5637,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Bengaluru,Kempegowda International Airport,2025-09-06,12:30,18:30,Economy,1F,PNR1102291,19734,986.7,20720.7,Debit Card,Pending,Cancelled
355,2025-09-04,CUST000355,Azad Sandhu,Male,57.0,5988938990.0,omkaarvig@example.com,Rewa,Thailand,FL000355,Etihad Airways,UK9318,London,Heathrow Airport,Jaipur,Jaipur International Airport,2025-10-20,02:30,05:30,Economy,17A,PNR6439893,22962,1148.1,24110.1,Debit Card,Pending,Cancelled
826,2026-04-08,CUST000826,Hitesh Lanka,Male,35.0,,ayushprakash@example.org,Hosur,India,FL000826,SpiceJet,QP5515,Kolkata,Netaji Subhas Chandra Bose International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-05-25,11:00,16:00,Business,11A,PNR9844054,69618,3480.9,73098.9,Credit Card,Pending,Cancelled
3382,2025-08-30,CUST003382,  Abeer Rau   ,Male,Unknown,999,vmurty@example.org,Silchar,Singapore,FL003382,Qatar Airways,6E4678,Kolkata,Netaji Subhas Chandra Bose International Airport,,Jaipur International Airport,2025-09-26,08:30,17:30,Premium Economy,27F,PNR4052263,54605,2730.25,57335.25,UPI,Paid,Waiting
2391,2026-01-10,CUST002391,Dhruv Sinha,Male,24.0,2934409728.0,ekantika38@example.org,Bhimavaram,UK,FL002391,Etihad Airways,QR1731,Hyderabad,Rajiv Gandhi International Airport,Dubai,Dubai International Airport,2026-04-08,02:45,06:45,First Class,10A,PNR7102163,26616,1330.8,27946.8,UPI,Paid,Cancelled
1980,2025-12-29,CUST001980,Shivani Kapur,Male,53.0,4293856472.0,ladli83@example.com,Jaunpur,Thailand,FL001980,Lufthansa,UK5310,Pune,Pune International Airport,Delhi,Indira Gandhi International Airport,2026-01-23,17:45,21:45,First Class,14E,PNR2034774,73740,3687.0,77427.0,Credit Card,Refunded,Confirmed
860,2025-09-20,CUST000860,Ekani Bail,Female,36.0,,patiludarsh@example.net,Anand,India,FL000860,British Airways,QR8116,London,Heathrow Airport,Delhi,Indira Gandhi International Airport,2025-11-18,06:15,14:15,Premium Economy,14F,PNR2662960,12332,616.6,12948.6,Credit Card,Refunded,Cancelled
4400,2025-07-25,CUST004400,Ekalinga Apte,Female,,0000000000,lganesan@example.org,Satara,UK,FL004400,indigo,QP5411,Doha,Hamad International Airport,Delhi,Indira Gandhi International Airport,2025-10-24,18:30,00:30,Economy,1C,PNR4904747,35527,1776.35,37303.35,Credit Card,Pending,Cancelled
44,2026-05-27,CUST000044,Onkar Kohli,Female,40.0,2287437011.0,sheredarika@example.org,Gaya,India,FL000044,Emirates,UK3138,,Sardar Vallabhbhai Patel International Airport,Jaipur,Jaipur International Airport,2026-06-09,09:45,16:45,Economy,2D,PNR7573917,46059,2302.95,48361.95,Debit Card,Paid,Confirmed
3293,2025-12-02,CUST003293,Girindra Thaman,Female,49.0,1421402399.0,fsethi@example.org,Vellore,India,FL003293,IndiGo,AI1144,London,Heathrow Airport,Chennai,Chennai International Airport,,01:45,04:45,Premium Economy,6F,PNR6828563,72928,3646.4,76574.4,Credit Card,Paid,Confirmed
2146,2025-08-02,CUST002146,,Female,34.0,12345,zarnasehgal@example.com,Ghaziabad,Thailand,FL002146,SpiceJet,UK1932,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Delhi,Indira Gandhi International Airport,2025-11-24,02:30,03:30,Premium Economy,46E,PNR3312456,57758,2887.9,60645.9,UPI,Pending,Confirmed
508,2025-06-29,CUST000508,Varsha Nayar,Female,22.0,1925356025.0,georgeramanathan@example.org,Yamunanagar,UK,FL000508,Lufthansa,QP1562,Kolkata,Netaji Subhas Chandra Bose International Airport,,Jaipur International Airport,,02:45,03:45,Premium Economy,24C,PNR3476792,14845,742.25,15587.25,UPI,,Cancelled
1053,2026-06-02,CUST001053,Tripti Saini,Female,27.0,6714502829.0,gokhalechaitaly@example.org,Chennai,Singapore,FL001053,Qatar Airways,EK1074,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Singapore,Singapore Changi Airport,2026-07-23,03:15,12:15,Economy,16D,PNR5082918,71571,3578.55,75149.55,Debit Card,Paid,Confirmed
2081,2025-07-30,CUST002081,Vaishnavi Sha,Male,34.0,4809377554.0,yravi@example.com,Jehanabad,UAE,FL002081,Qatar Airways,SG6885,London,Heathrow Airport,Singapore,Singapore Changi Airport,2025-09-29,21:45,05:45,Premium Economy,27A,PNR5063918,45344,2267.2,47611.2,UPI,Pending,Confirmed
4116,2025-06-30,CUST004116,Qarin Pant,Male,34.0,4596444165.0,tanvikanda@example.org,Mumbai,UAE,FL004116,SpiceJet,SG7634,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Pune,Pune International Airport,2025-10-04,17:15,23:15,Economy,1D,PNR7008615,61735,3086.75,64821.75,Credit Card,Paid,Confirmed
456,2026-05-14,CUST000456,Panini Vohra,Male,40.0,8286906805.0,leena29@example.net,Gandhidham,UK,FL000456,Qatar Airways,QP9446,Kolkata,Netaji Subhas Chandra Bose International Airport,Jaipur,Jaipur International Airport,2026-09-08,03:15,09:15,Economy,37A,PNR8559262,65703,3285.15,68988.15,Debit Card,Pending,Waiting
2292,2025-10-02,CUST002292,Nirja Dar,Female,,3311790836.0,dperi@example.net,Saharanpur,Thailand,FL002292,Thai Airways,AI2394,London,Heathrow Airport,Delhi,Indira Gandhi International Airport,2025-11-09,20:15,06:15,,45B,,53574,2678.7,56252.7,Credit Card,Paid,Confirmed
1173,2026-04-05,CUST001173,Ekapad Tandon,Male,,,mohinireddy@example.net,Naihati,UK,FL001173,Qatar Airways,QR5789,Goa,Manohar International Airport,,Pune International Airport,2026-05-08,05:45,13:45,,27E,PNR1384271,8221,411.05,8632.05,Net Banking,Refunded,Waiting
217,2026-04-27,CUST000217,Vedhika Behl,Female,57.0,9442367368.0,user@,North Dumdum,India,FL000217,Singapore Airlines,AI2669,Jaipur,Jaipur International Airport,Doha,Hamad International Airport,2026-05-10,02:30,08:30,,6A,PNR6720298,45623,2281.15,47904.15,Net Banking,Pending,
1654,2026-05-25,CUST001654,Chandresh Bhat,Female,41.0,6069993334.0,,Bhilwara,Thailand,FL001654,spice jet,UK5278,Pune,Pune International Airport,Delhi,Indira Gandhi International Airport,2026-08-26,10:30,17:30,,42E,PNR9767259,12475,623.75,13098.75,Debit Card,,Waiting
